DAYS_OUT,AGE,GAMES_PLAYED,GAMES_STARTED,MINUTES_PLAYED,HEIGHT,WEIGHT,POSITION,MPG,injuries_last_3,avg_days_out_last_3
79,25.0,29,0.0,219,81,250.0,Forward,7.551724137931035,2,83.0
17,26.0,43,32.0,1326,88,228.0,Center,30.837209302325583,0,0.0
49,29.0,26,7.0,417,88,228.0,Center,16.03846153846154,1,17.0
34,22.0,17,7.0,450,75,190.0,Guard,26.470588235294116,0,0.0
4,23.0,79,39.0,2173,75,190.0,Guard,27.50632911392405,2,17.0
75,29.0,36,7.0,642,75,190.0,Guard,17.833333333333332,0,0.0
39,32.0,13,3.0,167,75,190.0,Guard,12.846153846153847,3,25.0
14,23.0,27,8.0,271,83,215.0,Forward,10.037037037037036,0,0.0
16,24.0,1,0.0,1,83,215.0,Forward,1.0,1,14.0
104,23.0,28,0.0,250,74,188.0,Guard,8.928571428571429,0,0.0
183,24.0,19,0.0,122,74,188.0,Guard,6.421052631578948,1,104.0
200,29.0,6,0.0,83,79,210.0,Forward,13.833333333333334,0,0.0
3,21.0,5,0.0,44,83,275.0,Center,8.8,0,0.0
92,22.0,18,2.0,181,83,275.0,Center,10.055555555555555,1,3.0
10,23.0,23,0.0,89,83,275.0,Center,3.869565217391304,7,13.571428571428571
65,24.0,28,0.0,124,83,275.0,Center,4.428571428571429,8,13.125
13,29.0,72,3.0,1061,74,190.0,Guard,14.73611111111111,0,0.0
10,30.0,71,6.0,1147,74,190.0,Guard,16.154929577464788,1,13.0
2,31.0,39,32.0,1139,74,190.0,Guard,29.205128205128204,2,11.5
27,32.0,59,55.0,1625,74,190.0,Guard,27.54237288135593,3,8.333333333333334
136,33.0,54,35.0,1238,74,190.0,Guard,22.925925925925927,4,9.75
111,34.0,1,0.0,6,74,190.0,Guard,6.0,6,27.5
34,35.0,32,0.0,262,74,190.0,Guard,8.1875,7,39.142857142857146
89,24.0,39,31.0,1259,76,218.0,Guard,32.282051282051285,0,0.0
4,25.0,70,61.0,2494,76,218.0,Guard,35.628571428571426,1,89.0
26,27.0,63,24.0,1551,76,218.0,Guard,24.61904761904762,3,31.0
56,31.0,50,21.0,1087,76,218.0,Guard,21.74,0,0.0
9,33.0,69,40.0,1284,76,218.0,Guard,18.608695652173914,2,28.0
14,22.0,64,0.0,982,76,209.0,Guard,15.34375,0,0.0
3,31.0,5,0.0,22,76,209.0,Guard,4.4,0,0.0
88,22.0,37,0.0,554,76,215.0,Guard,14.972972972972974,0,0.0
6,23.0,75,24.0,2020,76,215.0,Guard,26.933333333333334,1,88.0
21,24.0,34,2.0,636,76,215.0,Guard,18.705882352941178,6,15.666666666666666
31,20.0,41,2.0,459,78,202.0,Guard,11.195121951219512,0,0.0
140,21.0,22,0.0,173,78,202.0,Guard,7.863636363636363,4,7.75
8,19.0,20,7.0,145,82,235.0,Forward,7.25,0,0.0
29,27.0,60,60.0,2348,82,235.0,Forward,39.13333333333333,0,0.0
2,28.0,81,81.0,3076,82,235.0,Forward,37.97530864197531,2,14.5
8,29.0,79,79.0,2859,82,235.0,Forward,36.18987341772152,3,10.333333333333334
27,31.0,25,25.0,810,82,235.0,Forward,32.4,2,5.0
26,21.0,65,51.0,1788,83,230.0,Forward-Center,27.50769230769231,0,0.0
40,22.0,62,56.0,1898,83,230.0,Forward-Center,30.612903225806452,1,26.0
2,31.0,80,80.0,2780,83,230.0,Forward-Center,34.75,0,0.0
9,32.0,75,72.0,2419,83,230.0,Forward-Center,32.25333333333333,1,2.0
13,33.0,77,76.0,2346,83,230.0,Forward-Center,30.467532467532468,3,3.6666666666666665
79,38.0,21,0.0,296,83,230.0,Forward-Center,14.095238095238095,0,0.0
16,29.0,70,70.0,1785,84,255.0,Center,25.5,0,0.0
12,32.0,71,39.0,1486,84,255.0,Center,20.929577464788732,1,16.0
8,33.0,70,19.0,1214,84,255.0,Center,17.34285714285714,1,12.0
95,26.0,14,0.0,48,85,260.0,Center,3.4285714285714284,0,0.0
56,25.0,45,0.0,674,79,215.0,Forward,14.977777777777778,0,0.0
16,26.0,65,15.0,1205,79,215.0,Forward,18.53846153846154,2,28.0
43,29.0,51,8.0,875,79,215.0,Forward,17.15686274509804,1,16.0
20,37.0,46,0.0,432,79,215.0,Forward,9.391304347826088,0,0.0
106,23.0,1,0.0,6,85,265.0,Center,6.0,0,0.0
35,25.0,31,15.0,518,72,175.0,Guard,16.70967741935484,0,0.0
22,25.0,40,0.0,346,74,180.0,Guard,8.65,0,0.0
65,26.0,41,0.0,498,74,180.0,Guard,12.146341463414634,5,4.4
83,27.0,37,1.0,474,74,180.0,Guard,12.81081081081081,9,9.666666666666666
9,29.0,64,22.0,1403,74,180.0,Guard,21.921875,9,16.444444444444443
9,30.0,70,19.0,1372,74,180.0,Guard,19.6,7,13.142857142857142
10,31.0,48,1.0,505,74,180.0,Guard,10.520833333333334,3,6.0
85,24.0,23,9.0,241,79,190.0,Guard-Forward,10.478260869565217,0,0.0
33,25.0,40,2.0,361,79,190.0,Guard-Forward,9.025,4,21.25
30,27.0,47,46.0,1683,77,205.0,Guard,35.808510638297875,0,0.0
57,28.0,56,56.0,2152,77,205.0,Guard,38.42857142857143,3,10.0
18,31.0,55,55.0,2219,77,205.0,Guard,40.345454545454544,1,57.0
12,32.0,73,73.0,2624,77,205.0,Guard,35.945205479452056,1,18.0
1,33.0,79,79.0,2876,77,205.0,Guard,36.40506329113924,4,7.5
6,34.0,80,80.0,2819,77,205.0,Guard,35.2375,5,6.2
29,36.0,46,42.0,1565,77,205.0,Guard,34.02173913043478,2,3.5
2,37.0,79,0.0,2035,77,205.0,Guard,25.759493670886076,5,7.0
12,38.0,73,9.0,1936,77,205.0,Guard,26.52054794520548,5,6.2
2,22.0,80,54.0,2406,73,205.0,Guard,30.075,0,0.0
3,23.0,78,75.0,2832,73,205.0,Guard,36.30769230769231,1,2.0
8,26.0,80,80.0,2643,73,205.0,Guard,33.0375,1,3.0
12,27.0,54,54.0,2074,73,205.0,Guard,38.407407407407405,2,4.0
2,28.0,60,56.0,1906,73,205.0,Guard,31.766666666666666,5,4.0
25,29.0,68,68.0,2313,73,205.0,Guard,34.01470588235294,6,3.6666666666666665
13,30.0,65,65.0,2017,73,205.0,Guard,31.03076923076923,5,7.8
51,31.0,29,3.0,281,73,205.0,Guard,9.689655172413794,3,13.333333333333334
2,32.0,80,31.0,2192,73,205.0,Guard,27.4,4,22.25
51,23.0,38,1.0,360,78,205.0,Guard,9.473684210526315,0,0.0
126,24.0,10,0.0,108,78,205.0,Guard,10.8,1,51.0
61,25.0,12,0.0,54,78,205.0,Guard,4.5,7,25.285714285714285
26,23.0,43,0.0,396,78,205.0,Guard-Forward,9.209302325581396,0,0.0
81,24.0,25,2.0,263,78,205.0,Guard-Forward,10.52,4,6.5
72,26.0,31,5.0,467,78,205.0,Guard-Forward,15.064516129032258,16,6.6875
51,28.0,44,44.0,1355,78,205.0,Guard-Forward,30.795454545454547,4,18.0
76,29.0,29,19.0,684,78,205.0,Guard-Forward,23.586206896551722,16,7.6875
15,30.0,65,64.0,1949,78,205.0,Guard-Forward,29.984615384615385,15,8.466666666666667
28,31.0,68,37.0,1902,78,205.0,Guard-Forward,27.970588235294116,18,7.888888888888889
4,32.0,78,55.0,2365,78,205.0,Guard-Forward,30.32051282051282,10,11.9
21,23.0,67,60.0,1365,80,245.0,Center-Forward,20.37313432835821,0,0.0
3,26.0,41,23.0,788,80,245.0,Center-Forward,19.21951219512195,1,21.0
4,27.0,66,11.0,1127,80,245.0,Center-Forward,17.075757575757574,3,1.0
1,28.0,81,61.0,1879,80,245.0,Center-Forward,23.19753086419753,4,1.75
2,29.0,79,7.0,1137,80,245.0,Center-Forward,14.39240506329114,5,1.6
105,30.0,28,1.0,311,80,245.0,Center-Forward,11.107142857142858,3,2.3333333333333335
102,31.0,30,18.0,798,80,245.0,Center-Forward,26.6,3,36.0
3,33.0,80,56.0,1967,80,245.0,Center-Forward,24.5875,3,69.0
16,35.0,47,7.0,764,80,245.0,Center-Forward,16.25531914893617,1,3.0
17,24.0,62,2.0,685,74,187.0,Guard,11.048387096774194,0,0.0
64,26.0,3,0.0,7,77,210.0,Guard,2.3333333333333335,0,0.0
180,29.0,9,0.0,100,76,195.0,Guard,11.11111111111111,0,0.0
34,31.0,27,1.0,296,76,195.0,Guard,10.962962962962964,9,20.0
29,32.0,36,0.0,243,76,195.0,Guard,6.75,11,19.454545454545453
7,30.0,76,76.0,2621,79,195.0,Guard,34.48684210526316,0,0.0
29,37.0,70,70.0,2117,79,195.0,Guard,30.242857142857144,0,0.0
32,39.0,66,66.0,2105,79,195.0,Guard,31.893939393939394,1,29.0
3,21.0,26,0.0,211,80,250.0,Forward-Center,8.115384615384615,0,0.0
24,22.0,1,0.0,10,80,250.0,Forward-Center,10.0,2,1.5
228,24.0,25,0.0,236,79,255.0,Forward,9.44,0,0.0
18,30.0,55,16.0,686,79,255.0,Forward,12.472727272727273,0,0.0
7,23.0,65,0.0,952,80,225.0,Forward,14.646153846153846,0,0.0
46,25.0,13,1.0,91,80,225.0,Forward,7.0,2,3.5
96,26.0,5,0.0,44,80,225.0,Forward,8.8,6,8.833333333333334
10,23.0,70,68.0,2100,76,185.0,Guard,30.0,0,0.0
27,27.0,45,29.0,1468,76,185.0,Guard,32.62222222222222,0,0.0
56,28.0,56,50.0,1865,76,185.0,Guard,33.30357142857143,2,13.5
30,29.0,65,33.0,1836,76,185.0,Guard,28.246153846153845,3,27.666666666666668
10,31.0,38,35.0,1183,76,185.0,Guard,31.13157894736842,2,43.0
18,27.0,59,16.0,1042,76,190.0,Guard,17.661016949152543,0,0.0
30,28.0,19,0.0,127,76,190.0,Guard,6.684210526315789,1,18.0
11,29.0,33,13.0,506,76,190.0,Guard,15.333333333333334,4,12.0
3,30.0,33,0.0,389,76,190.0,Guard,11.787878787878787,5,11.8
324,26.0,2,0.0,6,86,260.0,Center,3.0,0,0.0
25,27.0,39,14.0,739,79,225.0,Forward,18.94871794871795,0,0.0
18,22.0,71,12.0,1373,79,193.0,Guard,19.338028169014084,0,0.0
35,24.0,63,57.0,2200,79,193.0,Guard,34.92063492063492,1,18.0
4,28.0,80,80.0,2825,79,193.0,Guard,35.3125,0,0.0
12,29.0,75,75.0,2763,79,193.0,Guard,36.84,2,2.0
13,30.0,72,72.0,2424,79,193.0,Guard,33.666666666666664,4,4.0
17,31.0,67,51.0,2279,79,193.0,Guard,34.014925373134325,6,4.833333333333333
49,32.0,46,46.0,1552,79,193.0,Guard,33.73913043478261,5,8.4
23,33.0,55,39.0,1498,79,193.0,Guard,27.236363636363638,5,15.8
32,34.0,28,28.0,697,79,193.0,Guard,24.892857142857142,5,17.8
62,35.0,50,45.0,1088,79,193.0,Guard,21.76,7,14.857142857142858
1,25.0,33,33.0,1356,79,233.0,Forward,41.09090909090909,0,0.0
6,26.0,78,78.0,3059,79,233.0,Forward,39.217948717948715,1,1.0
46,27.0,55,53.0,1956,79,233.0,Forward,35.56363636363636,2,3.5
2,30.0,81,70.0,2520,79,233.0,Forward,31.11111111111111,1,46.0
3,32.0,41,41.0,1168,79,233.0,Forward,28.48780487804878,1,2.0
2,35.0,74,18.0,1244,79,233.0,Forward,16.81081081081081,3,1.0
4,38.0,20,0.0,163,79,233.0,Forward,8.15,1,2.0
8,22.0,51,1.0,702,81,235.0,Forward,13.764705882352942,0,0.0
8,23.0,57,17.0,1193,81,235.0,Forward,20.92982456140351,2,4.0
18,24.0,48,2.0,746,81,235.0,Forward,15.541666666666666,3,5.333333333333333
14,25.0,70,4.0,1184,81,235.0,Forward,16.914285714285715,5,6.8
60,26.0,44,38.0,1242,81,235.0,Forward,28.227272727272727,7,5.714285714285714
11,27.0,61,61.0,1781,81,235.0,Forward,29.19672131147541,7,13.142857142857142
40,28.0,45,37.0,1074,81,235.0,Forward,23.866666666666667,6,14.166666666666666
6,29.0,42,1.0,348,81,235.0,Forward,8.285714285714286,6,18.5
35,26.0,54,0.0,467,77,202.0,Guard,8.648148148148149,0,0.0
46,27.0,43,0.0,499,77,202.0,Guard,11.604651162790697,2,17.5
150,28.0,25,0.0,225,77,202.0,Guard,9.0,3,27.0
21,26.0,38,10.0,622,76,190.0,Guard,16.36842105263158,0,0.0
20,27.0,17,0.0,95,76,190.0,Guard,5.588235294117647,1,21.0
49,28.0,37,0.0,289,76,190.0,Guard,7.8108108108108105,2,20.5
252,29.0,7,0.0,142,76,190.0,Guard,20.285714285714285,3,30.0
15,30.0,59,2.0,520,76,190.0,Guard,8.813559322033898,8,40.125
109,31.0,17,0.0,196,76,190.0,Guard,11.529411764705882,8,39.5
39,32.0,3,0.0,10,76,190.0,Guard,3.3333333333333335,9,41.77777777777778
291,34.0,4,0.0,31,76,190.0,Guard,7.75,5,29.6
25,28.0,26,0.0,204,77,210.0,Guard,7.846153846153846,0,0.0
194,25.0,53,7.0,1039,79,235.0,Forward,19.60377358490566,0,0.0
89,34.0,38,34.0,846,79,235.0,Forward,22.263157894736842,0,0.0
27,36.0,58,7.0,630,82,260.0,Forward,10.862068965517242,0,0.0
46,37.0,50,0.0,450,82,260.0,Forward,9.0,1,27.0
105,38.0,22,7.0,217,82,260.0,Forward,9.863636363636363,2,36.5
24,39.0,59,0.0,707,82,260.0,Forward,11.983050847457626,3,59.333333333333336
17,40.0,16,0.0,127,82,260.0,Forward,7.9375,3,58.333333333333336
22,20.0,48,4.0,570,79,195.0,Guard,11.875,0,0.0
128,21.0,7,0.0,70,79,195.0,Guard,10.0,1,22.0
41,29.0,36,9.0,785,79,195.0,Guard,21.805555555555557,0,0.0
13,30.0,36,2.0,499,79,195.0,Guard,13.86111111111111,2,20.5
11,21.0,11,0.0,33,79,195.0,Guard,3.0,0,0.0
246,22.0,5,0.0,11,79,195.0,Guard,2.2,2,5.5
53,25.0,44,3.0,882,76,215.0,Guard,20.045454545454547,0,0.0
267,35.0,27,6.0,673,76,215.0,Guard,24.925925925925927,0,0.0
117,37.0,33,10.0,601,76,215.0,Guard,18.21212121212121,2,133.5
43,22.0,57,47.0,1691,74,190.0,Guard,29.666666666666668,0,0.0
82,24.0,22,22.0,692,74,190.0,Guard,31.454545454545453,1,43.0
7,25.0,76,76.0,2323,74,190.0,Guard,30.56578947368421,2,62.5
13,26.0,75,75.0,2469,74,190.0,Guard,32.92,3,29.666666666666668
12,27.0,77,77.0,2254,74,190.0,Guard,29.272727272727273,5,20.4
32,28.0,68,67.0,1899,74,190.0,Guard,27.926470588235293,5,6.4
5,29.0,65,65.0,2016,74,190.0,Guard,31.015384615384615,9,6.333333333333333
4,30.0,68,51.0,1772,74,190.0,Guard,26.058823529411764,10,4.9
85,32.0,33,2.0,566,74,190.0,Guard,17.151515151515152,4,2.25
14,24.0,76,38.0,1690,88,265.0,Center,22.236842105263158,0,0.0
30,29.0,63,63.0,1901,88,265.0,Center,30.174603174603174,0,0.0
68,30.0,52,52.0,1520,88,265.0,Center,29.23076923076923,1,30.0
5,24.0,40,5.0,442,81,232.0,Forward,11.05,0,0.0
34,25.0,53,5.0,655,81,219.0,Forward,12.358490566037736,0,0.0
57,26.0,45,4.0,742,81,219.0,Forward,16.488888888888887,2,17.0
98,23.0,12,0.0,72,83,250.0,Forward,6.0,0,0.0
196,24.0,1,0.0,6,83,250.0,Forward,6.0,3,32.666666666666664
135,23.0,7,0.0,34,79,209.0,Forward,4.857142857142857,0,0.0
5,27.0,80,80.0,2531,79,209.0,Forward,31.6375,0,0.0
18,28.0,13,13.0,440,79,209.0,Forward,33.84615384615385,1,5.0
1,30.0,70,70.0,2243,79,209.0,Forward,32.042857142857144,7,3.2857142857142856
30,31.0,48,40.0,1431,79,209.0,Forward,29.8125,7,2.7142857142857144
7,32.0,48,0.0,779,79,209.0,Forward,16.229166666666668,7,4.428571428571429
30,24.0,64,61.0,2074,82,240.0,Forward-Center,32.40625,0,0.0
2,25.0,71,71.0,2634,82,240.0,Forward-Center,37.098591549295776,2,15.0
129,26.0,32,15.0,717,82,240.0,Forward-Center,22.40625,3,10.666666666666666
11,29.0,76,0.0,1685,82,240.0,Forward-Center,22.17105263157895,3,43.0
31,35.0,63,3.0,1182,82,240.0,Forward-Center,18.761904761904763,0,0.0
23,36.0,68,8.0,1124,82,240.0,Forward-Center,16.529411764705884,5,6.2
23,37.0,45,5.0,583,82,240.0,Forward-Center,12.955555555555556,11,4.909090909090909
52,26.0,42,32.0,1144,74,190.0,Guard,27.238095238095237,0,0.0
82,27.0,31,31.0,1084,74,190.0,Guard,34.96774193548387,1,52.0
18,28.0,34,31.0,1185,74,190.0,Guard,34.85294117647059,3,44.666666666666664
127,29.0,12,10.0,292,74,190.0,Guard,24.333333333333332,6,25.333333333333332
33,30.0,25,0.0,468,74,190.0,Guard,18.72,7,32.42857142857143
68,31.0,29,22.0,665,74,190.0,Guard,22.93103448275862,7,25.428571428571427
12,43.0,43,3.0,406,85,244.0,Center,9.44186046511628,0,0.0
362,31.0,75,63.0,2594,80,205.0,Forward,34.586666666666666,0,0.0
39,27.0,25,1.0,320,84,270.0,Center,12.8,0,0.0
71,19.0,16,0.0,71,85,270.0,Center,4.4375,0,0.0
36,20.0,47,20.0,987,85,270.0,Center,21.0,2,35.5
77,22.0,8,4.0,98,85,270.0,Center,12.25,9,11.88888888888889
29,23.0,26,10.0,343,85,270.0,Center,13.192307692307692,8,14.125
10,24.0,70,7.0,1212,80,284.0,Forward-Center,17.314285714285713,0,0.0
13,25.0,61,1.0,678,80,284.0,Forward-Center,11.114754098360656,1,10.0
18,28.0,74,6.0,1327,80,284.0,Forward-Center,17.93243243243243,1,13.0
142,22.0,28,0.0,149,83,250.0,Center,5.321428571428571,0,0.0
126,25.0,13,0.0,93,83,250.0,Center,7.153846153846154,1,142.0
61,21.0,32,2.0,283,81,249.0,Center-Forward,8.84375,0,0.0
86,22.0,29,1.0,388,81,249.0,Center-Forward,13.379310344827585,11,5.545454545454546
39,23.0,52,13.0,985,81,249.0,Center-Forward,18.942307692307693,13,11.307692307692308
59,24.0,61,61.0,1804,81,249.0,Center-Forward,29.57377049180328,19,9.789473684210526
37,25.0,35,20.0,824,81,249.0,Center-Forward,23.542857142857144,17,10.823529411764707
72,21.0,13,0.0,45,78,235.0,Forward,3.4615384615384617,0,0.0
26,22.0,12,0.0,42,78,235.0,Forward,3.5,2,36.0
80,22.0,51,31.0,986,85,281.0,Center,19.333333333333332,0,0.0
30,23.0,67,56.0,991,85,281.0,Center,14.791044776119403,2,40.0
42,27.0,59,59.0,1638,85,281.0,Center,27.76271186440678,0,0.0
17,30.0,64,64.0,1690,85,281.0,Center,26.40625,1,42.0
11,32.0,66,5.0,958,85,281.0,Center,14.515151515151516,2,8.5
2,33.0,71,9.0,1354,85,281.0,Center,19.070422535211268,4,7.0
14,34.0,36,9.0,612,85,281.0,Center,17.0,3,4.333333333333333
44,24.0,58,56.0,2076,75,185.0,Guard,35.793103448275865,0,0.0
19,28.0,64,61.0,2267,75,185.0,Guard,35.421875,0,0.0
46,36.0,47,8.0,956,75,185.0,Guard,20.340425531914892,0,0.0
255,37.0,46,9.0,915,75,185.0,Guard,19.891304347826086,2,23.0
14,21.0,63,46.0,1294,81,228.0,Forward,20.53968253968254,0,0.0
104,23.0,5,0.0,16,81,228.0,Forward,3.2,2,7.0
19,22.0,34,0.0,386,77,195.0,Forward-Guard,11.352941176470589,0,0.0
29,27.0,64,17.0,1311,77,195.0,Forward-Guard,20.484375,0,0.0
2,23.0,67,35.0,1169,79,205.0,Forward,17.44776119402985,0,0.0
9,24.0,70,6.0,1039,79,205.0,Forward,14.842857142857143,1,2.0
2,25.0,67,6.0,1199,79,205.0,Forward,17.895522388059703,2,5.5
7,26.0,68,0.0,857,79,205.0,Forward,12.602941176470589,3,4.333333333333333
33,27.0,25,1.0,331,79,205.0,Forward,13.24,3,6.0
62,22.0,50,21.0,1064,80,208.0,Guard-Forward,21.28,0,0.0
2,23.0,79,79.0,2541,80,208.0,Guard-Forward,32.164556962025316,4,15.5
28,24.0,59,55.0,1593,80,208.0,Guard-Forward,27.0,5,12.8
72,25.0,39,12.0,1084,80,208.0,Guard-Forward,27.794871794871796,9,10.222222222222221
27,26.0,45,45.0,1234,80,208.0,Guard-Forward,27.42222222222222,20,5.1
66,28.0,38,5.0,726,80,208.0,Guard-Forward,19.105263157894736,27,3.6666666666666665
30,29.0,39,0.0,581,80,208.0,Guard-Forward,14.897435897435898,24,3.875
36,31.0,64,5.0,1019,80,220.0,Forward,15.921875,0,0.0
133,26.0,18,2.0,299,76,205.0,Guard,16.61111111111111,0,0.0
19,27.0,66,45.0,1550,76,205.0,Guard,23.484848484848484,1,133.0
20,28.0,56,4.0,871,76,205.0,Guard,15.553571428571429,3,50.666666666666664
7,29.0,16,2.0,194,76,205.0,Guard,12.125,5,34.4
10,30.0,51,2.0,754,76,205.0,Guard,14.784313725490197,5,9.2
1,31.0,32,12.0,524,76,205.0,Guard,16.375,5,7.4
31,25.0,67,51.0,1950,79,270.0,Forward,29.104477611940297,0,0.0
24,32.0,68,0.0,1303,79,270.0,Forward,19.16176470588235,0,0.0
11,33.0,69,15.0,1409,79,270.0,Forward,20.420289855072465,1,24.0
153,34.0,30,26.0,880,79,270.0,Forward,29.333333333333332,2,17.5
53,22.0,57,2.0,1081,77,205.0,Guard,18.964912280701753,0,0.0
3,23.0,79,65.0,2517,77,205.0,Guard,31.860759493670887,1,53.0
12,24.0,73,67.0,2499,77,205.0,Guard,34.23287671232877,2,28.0
11,25.0,70,54.0,2183,77,205.0,Guard,31.185714285714287,3,22.666666666666668
11,27.0,76,24.0,2171,77,205.0,Guard,28.56578947368421,3,7.666666666666667
6,28.0,73,5.0,1950,77,205.0,Guard,26.71232876712329,5,4.4
6,29.0,71,36.0,1874,77,205.0,Guard,26.3943661971831,6,2.8333333333333335
31,30.0,58,1.0,1275,77,205.0,Guard,21.982758620689655,7,3.2857142857142856
59,31.0,39,0.0,696,77,205.0,Guard,17.846153846153847,5,8.6
38,22.0,16,0.0,128,81,230.0,Forward,8.0,0,0.0
29,24.0,58,13.0,1070,78,225.0,Guard,18.448275862068964,0,0.0
78,25.0,3,0.0,33,78,225.0,Guard,11.0,2,14.5
160,23.0,28,26.0,496,74,185.0,Guard,17.714285714285715,0,0.0
3,24.0,53,12.0,1151,74,185.0,Guard,21.71698113207547,4,40.0
16,25.0,45,0.0,549,74,185.0,Guard,12.2,5,32.6
116,22.0,17,0.0,113,77,205.0,Guard,6.647058823529412,0,0.0
63,23.0,3,0.0,43,77,205.0,Guard,14.333333333333334,1,116.0
2,26.0,62,0.0,492,77,205.0,Guard,7.935483870967742,3,21.0
4,29.0,79,5.0,1515,77,205.0,Guard,19.17721518987342,1,2.0
3,30.0,26,0.0,319,77,205.0,Guard,12.26923076923077,1,4.0
13,33.0,25,2.0,260,77,205.0,Guard,10.4,1,3.0
45,20.0,32,2.0,370,77,216.0,Guard-Forward,11.5625,0,0.0
25,21.0,18,4.0,283,77,216.0,Guard-Forward,15.722222222222221,4,11.25
132,22.0,44,5.0,728,77,216.0,Guard-Forward,16.545454545454547,6,11.666666666666666
59,23.0,43,21.0,844,77,216.0,Guard-Forward,19.627906976744185,24,8.416666666666666
82,26.0,36,7.0,520,79,215.0,Forward,14.444444444444445,0,0.0
24,28.0,63,0.0,721,79,215.0,Forward,11.444444444444445,1,82.0
9,24.0,52,13.0,857,76,220.0,Guard,16.48076923076923,0,0.0
35,25.0,29,1.0,385,76,220.0,Guard,13.275862068965518,4,2.25
30,25.0,66,0.0,1733,81,185.0,Forward,26.257575757575758,0,0.0
120,28.0,13,3.0,210,76,180.0,Guard,16.153846153846153,0,0.0
69,26.0,40,40.0,1504,79,215.0,Guard-Forward,37.6,0,0.0
17,28.0,39,0.0,515,79,215.0,Guard-Forward,13.205128205128204,3,23.0
69,29.0,18,3.0,390,79,215.0,Guard-Forward,21.666666666666668,4,21.5
61,24.0,47,0.0,472,79,209.0,Forward,10.042553191489361,0,0.0
33,25.0,36,0.0,265,79,209.0,Forward,7.361111111111111,2,30.5
83,26.0,19,0.0,94,79,209.0,Forward,4.947368421052632,7,13.428571428571429
30,27.0,1,0.0,3,79,209.0,Forward,3.0,12,14.75
106,21.0,29,17.0,615,78,217.0,Forward,21.20689655172414,0,0.0
35,23.0,68,59.0,1921,78,217.0,Forward,28.25,2,53.0
13,25.0,60,6.0,1122,78,217.0,Forward,18.7,2,17.5
2,26.0,11,1.0,107,78,217.0,Forward,9.727272727272727,4,12.0
5,22.0,56,14.0,675,79,235.0,Forward,12.053571428571429,0,0.0
8,23.0,76,76.0,2088,79,235.0,Forward,27.473684210526315,1,5.0
69,25.0,53,53.0,1662,79,235.0,Forward,31.358490566037737,2,6.5
15,28.0,46,34.0,711,79,235.0,Forward,15.456521739130435,3,23.0
16,30.0,2,0.0,8,78,220.0,Forward,4.0,0,0.0
164,31.0,18,3.0,235,78,220.0,Forward,13.055555555555555,1,16.0
137,22.0,8,0.0,83,74,175.0,Guard,10.375,0,0.0
43,23.0,18,0.0,89,77,225.0,Forward,4.944444444444445,0,0.0
7,25.0,61,3.0,588,74,190.0,Guard,9.639344262295081,0,0.0
2,26.0,52,17.0,738,74,190.0,Guard,14.192307692307692,1,7.0
3,27.0,60,4.0,806,74,190.0,Guard,13.433333333333334,2,4.5
18,28.0,59,0.0,717,74,190.0,Guard,12.152542372881356,3,4.0
9,30.0,39,0.0,510,74,190.0,Guard,13.076923076923077,3,7.0
49,33.0,62,18.0,1211,74,190.0,Guard,19.532258064516128,2,4.5
13,34.0,14,0.0,134,74,190.0,Guard,9.571428571428571,3,16.333333333333332
20,23.0,23,1.0,161,82,249.0,Center,7.0,0,0.0
7,25.0,78,21.0,1458,82,249.0,Center,18.692307692307693,1,20.0
37,28.0,64,21.0,1141,82,249.0,Center,17.828125,2,3.5
45,29.0,4,0.0,58,82,249.0,Center,14.5,6,6.166666666666667
6,30.0,65,0.0,701,82,249.0,Center,10.784615384615385,12,6.833333333333333
94,31.0,31,10.0,606,82,249.0,Center,19.548387096774192,13,6.769230769230769
14,32.0,2,0.0,19,82,249.0,Center,9.5,9,16.11111111111111
20,26.0,64,59.0,2171,83,253.0,Center,33.921875,0,0.0
56,30.0,36,35.0,1035,83,253.0,Center,28.75,0,0.0
32,31.0,64,60.0,1813,83,253.0,Center,28.328125,1,56.0
30,33.0,47,47.0,1484,83,253.0,Center,31.574468085106382,2,44.0
21,34.0,9,0.0,88,83,253.0,Center,9.777777777777779,4,15.5
5,22.0,70,42.0,1009,86,270.0,Center,14.414285714285715,0,0.0
3,24.0,81,80.0,2244,86,270.0,Center,27.703703703703702,2,2.5
2,27.0,81,81.0,2409,86,270.0,Center,29.74074074074074,1,3.0
4,28.0,76,76.0,1926,86,270.0,Center,25.342105263157894,1,2.0
2,29.0,81,81.0,1878,86,270.0,Center,23.185185185185187,3,2.0
72,30.0,42,13.0,671,86,270.0,Center,15.976190476190476,4,2.0
66,30.0,9,0.0,91,81,210.0,Center,10.11111111111111,0,0.0
306,24.0,9,0.0,37,82,235.0,Forward,4.111111111111111,0,0.0
37,26.0,40,0.0,355,82,235.0,Forward,8.875,9,34.0
46,30.0,55,1.0,1354,84,230.0,Forward,24.618181818181817,0,0.0
28,23.0,62,5.0,809,76,200.0,Guard,13.048387096774194,0,0.0
2,24.0,73,66.0,978,76,200.0,Guard,13.397260273972602,2,14.0
32,25.0,53,18.0,539,76,200.0,Guard,10.169811320754716,3,10.0
78,28.0,26,0.0,236,76,200.0,Guard,9.076923076923077,3,10.666666666666666
8,30.0,34,0.0,354,76,200.0,Guard,10.411764705882353,12,6.5
2,28.0,71,71.0,2240,78,226.0,Forward,31.549295774647888,0,0.0
